"Observation"	"Variable"	"Group"	"Supergroup"	"Pair"	"Measurement"
"observation14"	394	"treatment"	"supergroup1"	"pair2"	8.08170468192381
"observation15"	394	"treatment"	"supergroup1"	"pair2"	7.65820862768019
"observation16"	394	"treatment"	"supergroup1"	"pair2"	8.4347449106838
"observation01"	395	"control"	"supergroup1"	"pair1"	4.76007970376134
"observation02"	395	"control"	"supergroup1"	"pair1"	5.86119230912133
"observation03"	395	"control"	"supergroup1"	"pair1"	4.81395625462304
"observation04"	395	"control"	"supergroup1"	"pair1"	5.09727385367883
"observation05"	395	"control"	"supergroup1"	"pair2"	5.55524635672655
"observation06"	395	"control"	"supergroup1"	"pair2"	6.19463320828239
"observation07"	395	"control"	"supergroup1"	"pair2"	5.36668195720126
"observation08"	395	"control"	"supergroup1"	"pair2"	6.18407657273917
"observation09"	395	"treatment"	"supergroup1"	"pair1"	5.89061320785655
"observation10"	395	"treatment"	"supergroup1"	"pair1"	7.076306186017
"observation11"	395	"treatment"	"supergroup1"	"pair1"	5.73882875278963
"observation12"	395	"treatment"	"supergroup1"	"pair1"	5.20132170407461
"observation13"	395	"treatment"	"supergroup1"	"pair2"	5.15244316335024
"observation14"	395	"treatment"	"supergroup1"	"pair2"	5.58331358990887
"observation15"	395	"treatment"	"supergroup1"	"pair2"	5.37842590666174
"observation16"	395	"treatment"	"supergroup1"	"pair2"	5.70322941315651
"observation01"	396	"control"	"supergroup1"	"pair1"	13.8421846136746
"observation02"	396	"control"	"supergroup1"	"pair1"	14.1199138825325
"observation03"	396	"control"	"supergroup1"	"pair1"	13.9982615516698
"observation04"	396	"control"	"supergroup1"	"pair1"	13.9322102985098
"observation05"	396	"control"	"supergroup1"	"pair2"	14.1922411130809
"observation06"	396	"control"	"supergroup1"	"pair2"	14.2300564789484
"observation07"	396	"control"	"supergroup1"	"pair2"	13.8869122489051
"observation08"	396	"control"	"supergroup1"	"pair2"	14.5538583658964
"observation09"	396	"treatment"	"supergroup1"	"pair1"	13.5415041909175
"observation10"	396	"treatment"	"supergroup1"	"pair1"	14.1102984799611
"observation11"	396	"treatment"	"supergroup1"	"pair1"	13.877425011718
"observation12"	396	"treatment"	"supergroup1"	"pair1"	13.5117355822217
"observation13"	396	"treatment"	"supergroup1"	"pair2"	14.1312058225863
"observation14"	396	"treatment"	"supergroup1"	"pair2"	13.7137196358887
"observation15"	396	"treatment"	"supergroup1"	"pair2"	14.2341998524034
"observation16"	396	"treatment"	"supergroup1"	"pair2"	13.5087713115569
"observation01"	397	"control"	"supergroup1"	"pair1"	9.33889325835668
"observation02"	397	"control"	"supergroup1"	"pair1"	9.43298045604108
"observation03"	397	"control"	"supergroup1"	"pair1"	9.25841348957068
"observation04"	397	"control"	"supergroup1"	"pair1"	10.1884451506126
"observation05"	397	"control"	"supergroup1"	"pair2"	10.4816440267392
"observation06"	397	"control"	"supergroup1"	"pair2"	9.93587742385291
"observation07"	397	"control"	"supergroup1"	"pair2"	10.2357944350295
"observation08"	397	"control"	"supergroup1"	"pair2"	9.45477472633667
"observation09"	397	"treatment"	"supergroup1"	"pair1"	9.44686838675638
"observation10"	397	"treatment"	"supergroup1"	"pair1"	9.43644494358111
"observation11"	397	"treatment"	"supergroup1"	"pair1"	9.99929386232355
"observation12"	397	"treatment"	"supergroup1"	"pair1"	10.4318903907929
"observation13"	397	"treatment"	"supergroup1"	"pair2"	10.2844000527851
"observation14"	397	"treatment"	"supergroup1"	"pair2"	10.2500888858616
"observation15"	397	"treatment"	"supergroup1"	"pair2"	9.44201290131899
"observation16"	397	"treatment"	"supergroup1"	"pair2"	8.8279352626273
"observation01"	398	"control"	"supergroup1"	"pair1"	13.7253590849733
"observation02"	398	"control"	"supergroup1"	"pair1"	13.8460323704747
"observation03"	398	"control"	"supergroup1"	"pair1"	13.6224388019682
"observation04"	398	"control"	"supergroup1"	"pair1"	13.7244672182098
"observation05"	398	"control"	"supergroup1"	"pair2"	13.4121513331803
"observation06"	398	"control"	"supergroup1"	"pair2"	13.593979192918
"observation07"	398	"control"	"supergroup1"	"pair2"	13.7003150933476
"observation08"	398	"control"	"supergroup1"	"pair2"	13.426230141166
"observation09"	398	"treatment"	"supergroup1"	"pair1"	13.2165918889723
"observation10"	398	"treatment"	"supergroup1"	"pair1"	14.159002033976
"observation11"	398	"treatment"	"supergroup1"	"pair1"	13.6737720645412
"observation12"	398	"treatment"	"supergroup1"	"pair1"	14.0434341910739
"observation13"	398	"treatment"	"supergroup1"	"pair2"	14.2785820310185
"observation14"	398	"treatment"	"supergroup1"	"pair2"	14.1190750389693
"observation15"	398	"treatment"	"supergroup1"	"pair2"	13.7520337192408
"observation16"	398	"treatment"	"supergroup1"	"pair2"	14.6570024060826
"observation01"	399	"control"	"supergroup1"	"pair1"	5.82169958148903
"observation02"	399	"control"	"supergroup1"	"pair1"	6.35990618369895
"observation03"	399	"control"	"supergroup1"	"pair1"	6.89727563160665
"observation04"	399	"control"	"supergroup1"	"pair1"	5.66636498205886
"observation05"	399	"control"	"supergroup1"	"pair2"	6.20454687572159
"observation06"	399	"control"	"supergroup1"	"pair2"	7.10894055572335
"observation07"	399	"control"	"supergroup1"	"pair2"	5.85934490693754
"observation08"	399	"control"	"supergroup1"	"pair2"	5.57753011068047
"observation09"	399	"treatment"	"supergroup1"	"pair1"	6.41298590246037
"observation10"	399	"treatment"	"supergroup1"	"pair1"	6.12831712082183
"observation11"	399	"treatment"	"supergroup1"	"pair1"	6.74456614540531
"observation12"	399	"treatment"	"supergroup1"	"pair1"	6.09982435960226
"observation13"	399	"treatment"	"supergroup1"	"pair2"	6.15466437465372
"observation14"	399	"treatment"	"supergroup1"	"pair2"	5.8714431581515
"observation15"	399	"treatment"	"supergroup1"	"pair2"	6.13993259574652
"observation16"	399	"treatment"	"supergroup1"	"pair2"	6.4532936614251
"observation01"	400	"control"	"supergroup1"	"pair1"	11.7346214323876
"observation02"	400	"control"	"supergroup1"	"pair1"	11.9684863344222
"observation03"	400	"control"	"supergroup1"	"pair1"	12.2483536764951
"observation04"	400	"control"	"supergroup1"	"pair1"	12.2987544000255
"observation05"	400	"control"	"supergroup1"	"pair2"	11.7004637825959
"observation06"	400	"control"	"supergroup1"	"pair2"	11.9592391871004
"observation07"	400	"control"	"supergroup1"	"pair2"	12.1009399818501
"observation08"	400	"control"	"supergroup1"	"pair2"	12.5204993661235
"observation09"	400	"treatment"	"supergroup1"	"pair1"	11.7009387451428
"observation10"	400	"treatment"	"supergroup1"	"pair1"	12.3610539819989
"observation11"	400	"treatment"	"supergroup1"	"pair1"	11.9549441191242
"observation12"	400	"treatment"	"supergroup1"	"pair1"	11.5404584911096
"observation13"	400	"treatment"	"supergroup1"	"pair2"	11.8938123645526
"observation14"	400	"treatment"	"supergroup1"	"pair2"	11.8686394880974
"observation15"	400	"treatment"	"supergroup1"	"pair2"	11.6480203835187
"observation16"	400	"treatment"	"supergroup1"	"pair2"	11.4379226454765
"observation01"	401	"control"	"supergroup1"	"pair1"	6.78316446285365
"observation02"	401	"control"	"supergroup1"	"pair1"	8.17556797335592
"observation03"	401	"control"	"supergroup1"	"pair1"	6.87574867275287
"observation04"	401	"control"	"supergroup1"	"pair1"	6.94252206945697
"observation05"	401	"control"	"supergroup1"	"pair2"	7.23336116765363
"observation06"	401	"control"	"supergroup1"	"pair2"	6.76707879028166
"observation07"	401	"control"	"supergroup1"	"pair2"	6.62737516062579
"observation08"	401	"control"	"supergroup1"	"pair2"	7.038568834341
"observation09"	401	"treatment"	"supergroup1"	"pair1"	6.41698698955058
"observation10"	401	"treatment"	"supergroup1"	"pair1"	6.87968625139893
"observation11"	401	"treatment"	"supergroup1"	"pair1"	7.70220898541716
"observation12"	401	"treatment"	"supergroup1"	"pair1"	6.59338477952629
"observation13"	401	"treatment"	"supergroup1"	"pair2"	7.1446264498255
"observation14"	401	"treatment"	"supergroup1"	"pair2"	7.54125129543377
"observation15"	401	"treatment"	"supergroup1"	"pair2"	6.72897520239466
"observation16"	401	"treatment"	"supergroup1"	"pair2"	6.71866110636538
"observation01"	402	"control"	"supergroup1"	"pair1"	9.37499439463675
"observation02"	402	"control"	"supergroup1"	"pair1"	10.3756705231882
"observation03"	402	"control"	"supergroup1"	"pair1"	9.00050890598325
"observation04"	402	"control"	"supergroup1"	"pair1"	9.83600693496208
"observation05"	402	"control"	"supergroup1"	"pair2"	9.78498247155393
"observation06"	402	"control"	"supergroup1"	"pair2"	10.2874333331869
"observation07"	402	"control"	"supergroup1"	"pair2"	9.42097356936486
"observation08"	402	"control"	"supergroup1"	"pair2"	8.98904855146071
"observation09"	402	"treatment"	"supergroup1"	"pair1"	10.4392809126564
"observation10"	402	"treatment"	"supergroup1"	"pair1"	9.47784375252854
"observation11"	402	"treatment"	"supergroup1"	"pair1"	9.61980289779135
"observation12"	402	"treatment"	"supergroup1"	"pair1"	10.4579793958736
"observation13"	402	"treatment"	"supergroup1"	"pair2"	9.27454158725498
"observation14"	402	"treatment"	"supergroup1"	"pair2"	9.04315069225779
"observation15"	402	"treatment"	"supergroup1"	"pair2"	9.24250673753425
"observation16"	402	"treatment"	"supergroup1"	"pair2"	9.43130778461077
"observation01"	403	"control"	"supergroup1"	"pair1"	7.72683206666799
"observation02"	403	"control"	"supergroup1"	"pair1"	7.42564484820037
"observation03"	403	"control"	"supergroup1"	"pair1"	8.091073833656
"observation04"	403	"control"	"supergroup1"	"pair1"	8.23264303487391
"observation05"	403	"control"	"supergroup1"	"pair2"	8.20229345062367
"observation06"	403	"control"	"supergroup1"	"pair2"	7.2167988185803
"observation07"	403	"control"	"supergroup1"	"pair2"	7.54926371100306
"observation08"	403	"control"	"supergroup1"	"pair2"	7.99622190805574
"observation09"	403	"treatment"	"supergroup1"	"pair1"	7.55499906683379
"observation10"	403	"treatment"	"supergroup1"	"pair1"	8.01238254996983
"observation11"	403	"treatment"	"supergroup1"	"pair1"	7.65323281736688
"observation12"	403	"treatment"	"supergroup1"	"pair1"	8.2078140804049
"observation13"	403	"treatment"	"supergroup1"	"pair2"	7.20072454013274
"observation14"	403	"treatment"	"supergroup1"	"pair2"	7.25830222707892
"observation15"	403	"treatment"	"supergroup1"	"pair2"	7.75938335403534
"observation16"	403	"treatment"	"supergroup1"	"pair2"	7.24926929595447
"observation01"	404	"control"	"supergroup1"	"pair1"	7.64321066808753
"observation02"	404	"control"	"supergroup1"	"pair1"	9.05227472684639
"observation03"	404	"control"	"supergroup1"	"pair1"	8.72516364869306
"observation04"	404	"control"	"supergroup1"	"pair1"	7.99348613811257
"observation05"	404	"control"	"supergroup1"	"pair2"	8.64780036354178
"observation06"	404	"control"	"supergroup1"	"pair2"	7.76051888526993
"observation07"	404	"control"	"supergroup1"	"pair2"	8.36167997916022
"observation08"	404	"control"	"supergroup1"	"pair2"	8.16086961675483
"observation09"	404	"treatment"	"supergroup1"	"pair1"	8.77009685164772
"observation10"	404	"treatment"	"supergroup1"	"pair1"	7.55010379819802
"observation11"	404	"treatment"	"supergroup1"	"pair1"	8.48367410881419
"observation12"	404	"treatment"	"supergroup1"	"pair1"	7.24240535235771
"observation13"	404	"treatment"	"supergroup1"	"pair2"	8.24324427618074
"observation14"	404	"treatment"	"supergroup1"	"pair2"	7.85798476338915
"observation15"	404	"treatment"	"supergroup1"	"pair2"	7.36001539601833
"observation16"	404	"treatment"	"supergroup1"	"pair2"	7.71859110357442
"observation01"	405	"control"	"supergroup1"	"pair1"	10.6955145530538
"observation02"	405	"control"	"supergroup1"	"pair1"	10.132056827072
"observation03"	405	"control"	"supergroup1"	"pair1"	10.0114405162245
"observation04"	405	"control"	"supergroup1"	"pair1"	10.5918122238883
"observation05"	405	"control"	"supergroup1"	"pair2"	10.7449403849897
"observation06"	405	"control"	"supergroup1"	"pair2"	10.6913657863773
"observation07"	405	"control"	"supergroup1"	"pair2"	10.2564417860975
"observation08"	405	"control"	"supergroup1"	"pair2"	10.6546339311736
"observation09"	405	"treatment"	"supergroup1"	"pair1"	9.78684322289132
"observation10"	405	"treatment"	"supergroup1"	"pair1"	10.1501906548929
"observation11"	405	"treatment"	"supergroup1"	"pair1"	9.51077904309935
"observation12"	405	"treatment"	"supergroup1"	"pair1"	10.4557077620691
"observation13"	405	"treatment"	"supergroup1"	"pair2"	10.2772374058998
"observation14"	405	"treatment"	"supergroup1"	"pair2"	10.2337856101
"observation15"	405	"treatment"	"supergroup1"	"pair2"	9.85084097651484
"observation16"	405	"treatment"	"supergroup1"	"pair2"	11.5414120074107
"observation01"	406	"control"	"supergroup1"	"pair1"	5.5359466099747
"observation02"	406	"control"	"supergroup1"	"pair1"	5.66109763482641
"observation03"	406	"control"	"supergroup1"	"pair1"	5.77241388984289
"observation04"	406	"control"	"supergroup1"	"pair1"	4.76170014374328
"observation05"	406	"control"	"supergroup1"	"pair2"	5.25104598096825
"observation06"	406	"control"	"supergroup1"	"pair2"	5.80274694414417
"observation07"	406	"control"	"supergroup1"	"pair2"	6.17149516354961
"observation08"	406	"control"	"supergroup1"	"pair2"	5.80273908927172
"observation09"	406	"treatment"	"supergroup1"	"pair1"	5.28416770780812
"observation10"	406	"treatment"	"supergroup1"	"pair1"	4.25120402588313
"observation11"	406	"treatment"	"supergroup1"	"pair1"	5.52014494624876
"observation12"	406	"treatment"	"supergroup1"	"pair1"	4.43349995177908
"observation13"	406	"treatment"	"supergroup1"	"pair2"	5.93590091101118
"observation14"	406	"treatment"	"supergroup1"	"pair2"	6.22271460419435
"observation15"	406	"treatment"	"supergroup1"	"pair2"	5.81716058807334
"observation16"	406	"treatment"	"supergroup1"	"pair2"	5.35619417069169
"observation01"	407	"control"	"supergroup1"	"pair1"	8.26511512088904
"observation02"	407	"control"	"supergroup1"	"pair1"	7.71926254257344
"observation03"	407	"control"	"supergroup1"	"pair1"	7.71276440903761
"observation04"	407	"control"	"supergroup1"	"pair1"	7.47166586558218
"observation05"	407	"control"	"supergroup1"	"pair2"	8.37932861581684
"observation06"	407	"control"	"supergroup1"	"pair2"	9.09814309230855
"observation07"	407	"control"	"supergroup1"	"pair2"	8.42219158659532
"observation08"	407	"control"	"supergroup1"	"pair2"	7.90637177319502
"observation09"	407	"treatment"	"supergroup1"	"pair1"	7.93521732068085
"observation10"	407	"treatment"	"supergroup1"	"pair1"	7.5315466498942
"observation11"	407	"treatment"	"supergroup1"	"pair1"	7.76767294068784
"observation12"	407	"treatment"	"supergroup1"	"pair1"	8.89658639269025
"observation13"	407	"treatment"	"supergroup1"	"pair2"	7.42746940172108
"observation14"	407	"treatment"	"supergroup1"	"pair2"	9.5408254965963
"observation15"	407	"treatment"	"supergroup1"	"pair2"	7.53825568911252
"observation16"	407	"treatment"	"supergroup1"	"pair2"	8.43031470918116
"observation01"	408	"control"	"supergroup1"	"pair1"	9.76096428552236
"observation02"	408	"control"	"supergroup1"	"pair1"	9.40997149757975
"observation03"	408	"control"	"supergroup1"	"pair1"	9.19141773842306
"observation04"	408	"control"	"supergroup1"	"pair1"	9.38228324838355
"observation05"	408	"control"	"supergroup1"	"pair2"	9.2910283494716
"observation06"	408	"control"	"supergroup1"	"pair2"	8.82072521063368
"observation07"	408	"control"	"supergroup1"	"pair2"	9.00791656259753
"observation08"	408	"control"	"supergroup1"	"pair2"	8.77510528893004
"observation09"	408	"treatment"	"supergroup1"	"pair1"	8.69093052954481
"observation10"	408	"treatment"	"supergroup1"	"pair1"	9.53989483078592
"observation11"	408	"treatment"	"supergroup1"	"pair1"	9.21979328560601
"observation12"	408	"treatment"	"supergroup1"	"pair1"	9.02380932058485
"observation13"	408	"treatment"	"supergroup1"	"pair2"	8.26569051700541
"observation14"	408	"treatment"	"supergroup1"	"pair2"	8.93779231118367
"observation15"	408	"treatment"	"supergroup1"	"pair2"	10.1213696162096
"observation16"	408	"treatment"	"supergroup1"	"pair2"	9.96788650994205
"observation01"	409	"control"	"supergroup1"	"pair1"	7.72504786906357
"observation02"	409	"control"	"supergroup1"	"pair1"	6.44134508108401
"observation03"	409	"control"	"supergroup1"	"pair1"	7.68175202089212
"observation04"	409	"control"	"supergroup1"	"pair1"	6.97911530418656
"observation05"	409	"control"	"supergroup1"	"pair2"	7.64009929553153
"observation06"	409	"control"	"supergroup1"	"pair2"	7.33295872593944
"observation07"	409	"control"	"supergroup1"	"pair2"	6.74727792666649
"observation08"	409	"control"	"supergroup1"	"pair2"	8.04112790298001
"observation09"	409	"treatment"	"supergroup1"	"pair1"	6.87511758486755
"observation10"	409	"treatment"	"supergroup1"	"pair1"	7.43730376596519
"observation11"	409	"treatment"	"supergroup1"	"pair1"	7.81993914047496
"observation12"	409	"treatment"	"supergroup1"	"pair1"	7.32188039923076
"observation13"	409	"treatment"	"supergroup1"	"pair2"	7.53121181230721
"observation14"	409	"treatment"	"supergroup1"	"pair2"	7.55346327418408
"observation15"	409	"treatment"	"supergroup1"	"pair2"	7.70101039288905
"observation16"	409	"treatment"	"supergroup1"	"pair2"	7.09094582160545
"observation01"	410	"control"	"supergroup1"	"pair1"	9.59751640907938
"observation02"	410	"control"	"supergroup1"	"pair1"	8.8331260744153
