"Observation"	"Variable"	"Group"	"Measurement"
"observation09"	313	"Treatment"	10.1802865622686
"observation10"	313	"Treatment"	10.8665280671013
"observation11"	313	"Treatment"	10.3859108899057
"observation12"	313	"Treatment"	10.8838091581251
"observation13"	313	"Treatment"	10.5165705933717
"observation14"	313	"Treatment"	11.5381740196909
"observation01"	314	"Control"	10.6598765022321
"observation02"	314	"Control"	9.82188293301781
"observation03"	314	"Control"	8.70887242396044
"observation04"	314	"Control"	10.4436383564658
"observation05"	314	"Control"	9.12380075263389
"observation06"	314	"Control"	9.19037184745377
"observation07"	314	"Control"	9.20583171892325
"observation08"	314	"Treatment"	9.8747576370084
"observation09"	314	"Treatment"	8.838324842044
"observation10"	314	"Treatment"	9.90282792535486
"observation11"	314	"Treatment"	9.80716401948152
"observation12"	314	"Treatment"	9.46916463936104
"observation13"	314	"Treatment"	9.91384226089175
"observation14"	314	"Treatment"	9.87291778206078
"observation01"	315	"Control"	4.58040906579157
"observation02"	315	"Control"	5.12374453976559
"observation03"	315	"Control"	5.63982748930649
"observation04"	315	"Control"	4.43904768821695
"observation05"	315	"Control"	4.46965334455054
"observation06"	315	"Control"	4.45375470117406
"observation07"	315	"Control"	4.74804036500521
"observation08"	315	"Treatment"	4.30513281021452
"observation09"	315	"Treatment"	4.98687525312725
"observation10"	315	"Treatment"	5.48712103276417
"observation11"	315	"Treatment"	4.6001553240405
"observation12"	315	"Treatment"	4.174926154734
"observation13"	315	"Treatment"	5.19745545438393
"observation14"	315	"Treatment"	4.91584378329574
"observation01"	316	"Control"	9.85487382700791
"observation02"	316	"Control"	9.23685503218468
"observation03"	316	"Control"	8.77696530489498
"observation04"	316	"Control"	7.99695004262154
"observation05"	316	"Control"	9.50039478631345
"observation06"	316	"Control"	8.42923870755814
"observation07"	316	"Control"	8.76917791295467
"observation08"	316	"Treatment"	8.56613687576742
"observation09"	316	"Treatment"	8.35839306223792
"observation10"	316	"Treatment"	9.32576292755361
"observation11"	316	"Treatment"	8.7391695180754
"observation12"	316	"Treatment"	8.84167234603085
"observation13"	316	"Treatment"	9.19752678122589
"observation14"	316	"Treatment"	8.94450102834506
"observation01"	317	"Control"	14.0296205651537
"observation02"	317	"Control"	13.5585991105914
"observation03"	317	"Control"	13.6238150080849
"observation04"	317	"Control"	14.0992852984359
"observation05"	317	"Control"	13.6826450915859
"observation06"	317	"Control"	13.8555942554339
"observation07"	317	"Control"	13.4209155362292
"observation08"	317	"Treatment"	14.0506054618236
"observation09"	317	"Treatment"	13.2513638457458
"observation10"	317	"Treatment"	13.8381953634291
"observation11"	317	"Treatment"	13.3608035724501
"observation12"	317	"Treatment"	13.2692178965562
"observation13"	317	"Treatment"	13.547131697371
"observation14"	317	"Treatment"	13.0986928040408
"observation01"	318	"Control"	10.9777973729802
"observation02"	318	"Control"	11.5326747992165
"observation03"	318	"Control"	11.3346221179869
"observation04"	318	"Control"	10.4148467966851
"observation05"	318	"Control"	11.0802471205188
"observation06"	318	"Control"	11.081747086168
"observation07"	318	"Control"	10.5260524080823
"observation08"	318	"Treatment"	11.0244679107646
"observation09"	318	"Treatment"	11.1237153955603
"observation10"	318	"Treatment"	10.382146971793
"observation11"	318	"Treatment"	11.0116092388979
"observation12"	318	"Treatment"	11.7250395920424
"observation13"	318	"Treatment"	10.9752388665896
"observation14"	318	"Treatment"	10.9605745500349
"observation01"	319	"Control"	6.4968472604712
"observation02"	319	"Control"	5.613404297889
"observation03"	319	"Control"	6.02412864270251
"observation04"	319	"Control"	6.87410772987086
"observation05"	319	"Control"	6.58091568837165
"observation06"	319	"Control"	6.3366035058629
"observation07"	319	"Control"	7.2312885664898
"observation08"	319	"Treatment"	6.66200809811179
"observation09"	319	"Treatment"	6.52362470438723
"observation10"	319	"Treatment"	6.59246094091027
"observation11"	319	"Treatment"	5.51011841695297
"observation12"	319	"Treatment"	6.48749351813281
"observation13"	319	"Treatment"	6.45730884923202
"observation14"	319	"Treatment"	5.79943596601855
"observation01"	320	"Control"	11.5674068400299
"observation02"	320	"Control"	10.8515290956307
"observation03"	320	"Control"	11.4753713676238
"observation04"	320	"Control"	11.7075276440328
"observation05"	320	"Control"	11.8349039536356
"observation06"	320	"Control"	11.2656855041457
"observation07"	320	"Control"	10.9428209141761
"observation08"	320	"Treatment"	11.344408573822
"observation09"	320	"Treatment"	10.9990251760215
"observation10"	320	"Treatment"	10.9912704314105
"observation11"	320	"Treatment"	11.2513379542377
"observation12"	320	"Treatment"	11.164665948901
"observation13"	320	"Treatment"	10.3656210897864
"observation14"	320	"Treatment"	11.327898767568
"observation01"	321	"Control"	6.17176039404086
"observation02"	321	"Control"	6.49314682957921
"observation03"	321	"Control"	5.97399333340708
"observation04"	321	"Control"	6.75621273448822
"observation05"	321	"Control"	6.17254679318188
"observation06"	321	"Control"	6.34430730502786
"observation07"	321	"Control"	5.96469281413696
"observation08"	321	"Treatment"	6.59667785179787
"observation09"	321	"Treatment"	5.64470569727265
"observation10"	321	"Treatment"	6.42871788163697
"observation11"	321	"Treatment"	5.87062585770388
"observation12"	321	"Treatment"	6.10644594224961
"observation13"	321	"Treatment"	6.89166661293472
"observation14"	321	"Treatment"	6.00523262308417
"observation01"	322	"Control"	6.44259871089246
"observation02"	322	"Control"	8.10206859329305
"observation03"	322	"Control"	7.6618316046925
"observation04"	322	"Control"	8.07110129924697
"observation05"	322	"Control"	6.96902275948422
"observation06"	322	"Control"	7.15523286345838
"observation07"	322	"Control"	7.32023467088305
"observation08"	322	"Treatment"	6.74025853711403
"observation09"	322	"Treatment"	6.41028915930991
"observation10"	322	"Treatment"	7.21992499500171
"observation11"	322	"Treatment"	7.12160111222346
"observation12"	322	"Treatment"	7.26897231729521
"observation13"	322	"Treatment"	7.6802071804627
"observation14"	322	"Treatment"	8.37716615017268
"observation01"	323	"Control"	7.3708749751763
"observation02"	323	"Control"	8.09310494613735
"observation03"	323	"Control"	8.04716723098088
"observation04"	323	"Control"	7.7277188188734
"observation05"	323	"Control"	7.75553975994738
"observation06"	323	"Control"	7.34809182914382
"observation07"	323	"Control"	6.99381880848776
"observation08"	323	"Treatment"	7.96563022957769
"observation09"	323	"Treatment"	7.3670083583616
"observation10"	323	"Treatment"	8.25725101031021
"observation11"	323	"Treatment"	7.44036459694576
"observation12"	323	"Treatment"	7.41631416405952
"observation13"	323	"Treatment"	7.58010613587107
"observation14"	323	"Treatment"	7.85088303359834
"observation01"	324	"Control"	11.7580528238354
"observation02"	324	"Control"	11.4210506089373
"observation03"	324	"Control"	11.7792929397126
"observation04"	324	"Control"	11.8212278914759
"observation05"	324	"Control"	11.2773733658863
"observation06"	324	"Control"	12.3851515838557
"observation07"	324	"Control"	11.321002503519
"observation08"	324	"Treatment"	11.9034086945736
"observation09"	324	"Treatment"	11.7252340999544
"observation10"	324	"Treatment"	12.5181537138392
"observation11"	324	"Treatment"	11.3106222640062
"observation12"	324	"Treatment"	11.38462764795
"observation13"	324	"Treatment"	10.7584706523062
"observation14"	324	"Treatment"	12.7065979507824
"observation01"	325	"Control"	7.5658884811536
"observation02"	325	"Control"	7.8260252753643
"observation03"	325	"Control"	7.72423234521524
"observation04"	325	"Control"	8.07187613129078
"observation05"	325	"Control"	7.96317307619204
"observation06"	325	"Control"	8.20985242209058
"observation07"	325	"Control"	7.81068155399566
"observation08"	325	"Treatment"	8.46440887946442
"observation09"	325	"Treatment"	8.13950800722279
"observation10"	325	"Treatment"	7.48375602151131
"observation11"	325	"Treatment"	8.16593345298439
"observation12"	325	"Treatment"	7.757810257778
"observation13"	325	"Treatment"	7.66783941893489
"observation14"	325	"Treatment"	8.10008016897579
"observation01"	326	"Control"	5.35243972879052
"observation02"	326	"Control"	4.51051720713575
"observation03"	326	"Control"	4.37619350845806
"observation04"	326	"Control"	5.09152496830049
"observation05"	326	"Control"	6.06522536326032
"observation06"	326	"Control"	5.81158998833786
"observation07"	326	"Control"	5.71084554988203
"observation08"	326	"Treatment"	4.60060935308131
"observation09"	326	"Treatment"	5.36548429267811
"observation10"	326	"Treatment"	4.44510540421054
"observation11"	326	"Treatment"	5.31964842509776
"observation12"	326	"Treatment"	5.72542902899068
"observation13"	326	"Treatment"	4.75170879766524
"observation14"	326	"Treatment"	5.77953664084231
"observation01"	327	"Control"	6.56718359752283
"observation02"	327	"Control"	6.69437683821016
"observation03"	327	"Control"	6.50502713867187
"observation04"	327	"Control"	5.92451535132733
"observation05"	327	"Control"	6.87941796261794
"observation06"	327	"Control"	5.59109493812007
"observation07"	327	"Control"	6.56251743760227
"observation08"	327	"Treatment"	6.50556559957448
"observation09"	327	"Treatment"	6.53298959623067
"observation10"	327	"Treatment"	5.25255050397376
"observation11"	327	"Treatment"	5.9427053243535
"observation12"	327	"Treatment"	6.45369808743098
"observation13"	327	"Treatment"	6.8136204583124
"observation14"	327	"Treatment"	7.1226481206233
"observation01"	328	"Control"	5.72803889788651
"observation02"	328	"Control"	6.48368298909077
"observation03"	328	"Control"	5.62869186430975
"observation04"	328	"Control"	6.30224234005142
"observation05"	328	"Control"	6.85110511736166
"observation06"	328	"Control"	6.52160792415336
"observation07"	328	"Control"	4.90383532135588
"observation08"	328	"Treatment"	5.72324404355224
"observation09"	328	"Treatment"	6.25195231605899
"observation10"	328	"Treatment"	6.60222882889802
"observation11"	328	"Treatment"	5.78493816652048
"observation12"	328	"Treatment"	5.36394301389722
"observation13"	328	"Treatment"	5.56390984325126
"observation14"	328	"Treatment"	5.50997320577252
"observation01"	329	"Control"	6.9547527789033
"observation02"	329	"Control"	6.8623179336298
"observation03"	329	"Control"	7.24868189406414
"observation04"	329	"Control"	7.38885861901147
"observation05"	329	"Control"	7.37325999840362
"observation06"	329	"Control"	6.90865697856074
"observation07"	329	"Control"	6.6472323628717
"observation08"	329	"Treatment"	7.51361857939644
"observation09"	329	"Treatment"	7.88533364108383
"observation10"	329	"Treatment"	6.92529283972777
"observation11"	329	"Treatment"	7.04754626297037
"observation12"	329	"Treatment"	6.60906157603296
"observation13"	329	"Treatment"	7.28899045082874
"observation14"	329	"Treatment"	7.53624072061518
"observation01"	330	"Control"	6.5871359716276
"observation02"	330	"Control"	7.68199962935853
"observation03"	330	"Control"	7.73107597357154
"observation04"	330	"Control"	6.70529081599002
"observation05"	330	"Control"	7.19414212406202
"observation06"	330	"Control"	6.95595500440026
"observation07"	330	"Control"	7.02996655481272
"observation08"	330	"Treatment"	7.56383924494873
"observation09"	330	"Treatment"	6.98904102635071
"observation10"	330	"Treatment"	7.4281982171288
"observation11"	330	"Treatment"	7.79062353069928
"observation12"	330	"Treatment"	7.71946897869015
"observation13"	330	"Treatment"	7.97783504992612
"observation14"	330	"Treatment"	7.02170153839407
"observation01"	331	"Control"	7.56738952383071
"observation02"	331	"Control"	8.01746228169932
"observation03"	331	"Control"	8.60563822664808
"observation04"	331	"Control"	8.84690440227728
"observation05"	331	"Control"	8.51336869009671
"observation06"	331	"Control"	8.17163228364412
"observation07"	331	"Control"	8.50100281316384
"observation08"	331	"Treatment"	8.45167229815197
"observation09"	331	"Treatment"	8.34899695101766
"observation10"	331	"Treatment"	8.09558104033325
"observation11"	331	"Treatment"	7.98793392192307
"observation12"	331	"Treatment"	8.02009312685411
"observation13"	331	"Treatment"	8.7563132956151
"observation14"	331	"Treatment"	8.1176339096001
"observation01"	332	"Control"	8.14688898721529
"observation02"	332	"Control"	8.06967479051031
"observation03"	332	"Control"	7.28686728117049
"observation04"	332	"Control"	7.96444386988677
"observation05"	332	"Control"	7.90322555288278
"observation06"	332	"Control"	7.91855517155905
"observation07"	332	"Control"	8.57945243623503
"observation08"	332	"Treatment"	7.81947981835733
"observation09"	332	"Treatment"	7.12292826454378
"observation10"	332	"Treatment"	7.19608316322126
"observation11"	332	"Treatment"	8.6696058752294
"observation12"	332	"Treatment"	7.55981158418315
"observation13"	332	"Treatment"	8.84518267232032
"observation14"	332	"Treatment"	7.27532733418348
"observation01"	333	"Control"	4.44904808883097
"observation02"	333	"Control"	5.68540492788655
"observation03"	333	"Control"	5.69776168663521
"observation04"	333	"Control"	5.66282803630759
"observation05"	333	"Control"	6.00164858600587
"observation06"	333	"Control"	5.95631010994641
"observation07"	333	"Control"	5.08743611232883
"observation08"	333	"Treatment"	4.97480342544714
"observation09"	333	"Treatment"	5.54814757631391
"observation10"	333	"Treatment"	6.18388250602325
"observation11"	333	"Treatment"	5.70849928988531
"observation12"	333	"Treatment"	6.03541125984274
"observation13"	333	"Treatment"	5.55858064309575
"observation14"	333	"Treatment"	4.55527455172718
"observation01"	334	"Control"	7.73039739717932
"observation02"	334	"Control"	7.19728046594796
"observation03"	334	"Control"	6.96049686319865
"observation04"	334	"Control"	7.48000571792639
"observation05"	334	"Control"	6.8967661031597
"observation06"	334	"Control"	7.45546564571483
"observation07"	334	"Control"	7.21830934158782
"observation08"	334	"Treatment"	8.21676664606637
"observation09"	334	"Treatment"	8.01993233440584
"observation10"	334	"Treatment"	7.40762723756733
"observation11"	334	"Treatment"	7.17543196338381
"observation12"	334	"Treatment"	7.8363482831409
"observation13"	334	"Treatment"	7.27508069891408
"observation14"	334	"Treatment"	7.98988766478864
"observation01"	335	"Control"	9.85559606501704
"observation02"	335	"Control"	9.88707184834271
"observation03"	335	"Control"	10.1244702653896
"observation04"	335	"Control"	9.9121129403669
